svgo,0.7.2,MIT,https://github.com/svg/svgo
symbol-observable,1.2.0,MIT,Unknown
symbol-tree,3.2.2,MIT,https://github.com/jsdom/js-symbol-tree#symbol-tree
table,3.8.3,New BSD,http://gajus.com
table,4.0.2,New BSD,http://gajus.com
table,4.0.3,New BSD,http://gajus.com
tapable,0.2.8,MIT,https://github.com/webpack/tapable
tar,2.2.1,ISC,http://blog.izs.me/
tar,4.4.4,ISC,http://blog.izs.me/
test-exclude,4.2.1,ISC,https://github.com/istanbuljs/istanbuljs#readme
text-table,0.2.0,MIT,https://github.com/substack/text-table
thor,0.19.4,MIT,http://whatisthor.com/
thread_safe,0.3.6,Apache 2.0,https://github.com/ruby-concurrency/thread_safe
throat,4.1.0,MIT,Unknown
through,2.3.8,MIT,https://github.com/dominictarr/through
through2,2.0.3,MIT,https://github.com/rvagg
thunky,1.0.2,MIT,https://github.com/mafintosh/thunky#readme
tilt,2.0.8,MIT,http://github.com/rtomayko/tilt/
time-stamp,2.0.0,MIT,https://github.com/jonschlinkert/time-stamp
timers-browserify,2.0.10,MIT,https://github.com/jryans/timers-browserify
tmp,0.0.33,MIT,http://github.com/raszi/node-tmp
tmpl,1.0.4,New BSD,https://github.com/nshah/nodejs-tmpl
to-arraybuffer,1.0.1,MIT,https://github.com/jhiesey/to-arraybuffer#readme
to-fast-properties,1.0.3,MIT,sindresorhus.com
to-fast-properties,2.0.0,MIT,sindresorhus.com
to-object-path,0.3.0,MIT,https://github.com/jonschlinkert/to-object-path
to-regex,3.0.2,MIT,https://github.com/jonschlinkert/to-regex
to-regex-range,2.1.1,MIT,https://github.com/micromatch/to-regex-range
tough-cookie,2.3.4,New BSD,https://github.com/salesforce/tough-cookie
tough-cookie,2.4.3,New BSD,https://github.com/salesforce/tough-cookie
tr46,1.0.1,MIT,Unknown
treeify,1.1.0,MIT,Unknown
trim,0.0.1,MIT,Unknown
trim-newlines,1.0.0,MIT,sindresorhus.com
trim-newlines,2.0.0,MIT,sindresorhus.com
trim-right,1.0.1,MIT,sindresorhus.com
trim-trailing-lines,1.1.1,MIT,http://wooorm.com
trough,1.0.2,MIT,http://wooorm.com
true-case-path,1.0.2,Apache version 2.0,https://github.com/barsh/true-case-path#readme
tty-browserify,0.0.0,MIT,https://github.com/substack/tty-browserify
tunnel-agent,0.6.0,Apache 2.0,http://www.futurealoof.com
tweetnacl,0.14.5,Unlicense,https://tweetnacl.js.org/
type-check,0.3.2,MIT,https://github.com/gkz/type-check
type-is,1.6.16,MIT,Unknown
typedarray,0.0.6,MIT,https://github.com/substack/typedarray
typescript,2.9.2,Apache 2.0,http://typescriptlang.org/
tzinfo,1.2.5,MIT,http://tzinfo.github.io
ua-parser-js,0.7.18,(GPL-2.0 OR MIT),http://github.com/faisalman/ua-parser-js
uglifier,4.1.10,MIT,http://github.com/lautis/uglifier
uglify-es,3.3.9,Simplified BSD,https://github.com/mishoo/UglifyJS2/tree/harmony
uglify-js,2.8.29,Simplified BSD,http://lisperator.net/uglifyjs
uglify-to-browserify,1.0.2,MIT,Unknown
uglifyjs-webpack-plugin,0.4.6,MIT,https://github.com/webpack-contrib/uglifyjs-webpack-plugin
uglifyjs-webpack-plugin,1.2.7,MIT,https://github.com/webpack-contrib/uglifyjs-webpack-plugin
uncontrollable,4.1.0,MIT,Unknown
underscore,1.4.4,MIT,http://underscorejs.org/
unherit,1.1.1,MIT,http://wooorm.com
unicode-display_width,1.3.2,MIT,http://github.com/janlelis/unicode-display_width
unified,6.2.0,MIT,http://wooorm.com
union-value,1.0.0,MIT,https://github.com/jonschlinkert/union-value
uniq,1.0.1,MIT,Unknown
uniqs,2.0.0,MIT,Unknown
unique-filename,1.1.0,ISC,https://github.com/iarna/unique-filename
unique-slug,2.0.0,ISC,http://re-becca.org
unist-util-find-all-after,1.0.2,MIT,http://wooorm.com
unist-util-is,2.1.2,MIT,http://wooorm.com
unist-util-modify-children,1.1.2,MIT,http://wooorm.com
unist-util-remove-position,1.1.2,MIT,http://wooorm.com
unist-util-stringify-position,1.1.2,MIT,http://wooorm.com
unist-util-visit,1.3.1,MIT,http://wooorm.com
units-css,0.4.0,MIT,https://github.com/alexdunphy/units
unpipe,1.0.0,MIT,Unknown
unset-value,1.0.0,MIT,https://github.com/jonschlinkert/unset-value
upath,1.1.0,MIT,http://github.com/anodynos/upath/
uri-js,4.2.2,Simplified BSD,https://github.com/garycourt/uri-js
urix,0.1.0,MIT,Unknown
url,0.11.0,MIT,Unknown
url-parse,1.4.1,MIT,Unknown
use,3.1.1,MIT,https://github.com/jonschlinkert/use
user-home,2.0.0,MIT,sindresorhus.com
util,0.10.3,MIT,https://github.com/defunctzombie/node-util
util,0.10.4,MIT,https://github.com/defunctzombie/node-util
util-deprecate,1.0.2,MIT,https://github.com/TooTallNate/util-deprecate
util-extend,1.0.3,MIT,Unknown
util.promisify,1.0.0,MIT,https://github.com/ljharb/util.promisify#readme
utils-merge,1.0.1,MIT,http://www.jaredhanson.net/
uuid,3.3.2,MIT,Unknown
validate-npm-package-license,3.0.3,Apache 2.0,https://kemitchell.com
value-equal,0.4.0,MIT,Unknown
vary,1.1.2,MIT,Unknown
vendors,1.0.2,MIT,http://wooorm.com
verror,1.10.0,MIT,Unknown
vfile,2.3.0,MIT,http://wooorm.com
vfile-location,2.0.3,MIT,http://wooorm.com
vfile-message,1.0.1,MIT,http://wooorm.com
viewport-dimensions,0.2.0,MIT,https://github.com/alexdunphy/viewport
virtus,1.0.5,MIT,https://github.com/solnic/virtus
vm-browserify,0.0.4,MIT,http://substack.net
w3c-hr-time,1.0.1,MIT,Unknown
walker,1.0.7,Apache 2.0,https://github.com/daaku/nodejs-walker
warning,3.0.0,New BSD,https://github.com/BerkeleyTrue/warning
warning,4.0.1,MIT,https://github.com/BerkeleyTrue/warning
watch,0.18.0,Apache 2.0,https://github.com/mikeal/watch
watchpack,1.6.0,MIT,https://github.com/webpack/watchpack
wbuf,1.7.3,MIT,https://github.com/indutny/wbuf
web-console,3.6.1,MIT,https://github.com/rails/web-console
webidl-conversions,4.0.2,Simplified BSD,https://domenic.me/
webpack,3.12.0,MIT,https://github.com/webpack/webpack
webpack-dev-middleware,1.12.2,MIT,http://github.com/webpack/webpack-dev-middleware
webpack-dev-server,2.11.2,MIT,https://github.com/webpack/webpack-dev-server
webpack-manifest-plugin,1.3.2,MIT,https://github.com/danethurber/webpack-manifest-plugin
webpack-sources,1.1.0,MIT,https://github.com/webpack/webpack-sources#readme
webpacker,3.5.2,MIT,https://github.com/rails/webpacker
websocket-driver,0.6.5,MIT,http://github.com/faye/websocket-driver-ruby
websocket-driver,0.7.0,MIT,https://github.com/faye/websocket-driver-node
websocket-extensions,0.1.3,MIT,https://github.com/faye/websocket-extensions-ruby
whatwg-encoding,1.0.3,MIT,https://domenic.me/
whatwg-fetch,2.0.4,MIT,Unknown
whatwg-mimetype,2.1.0,MIT,https://domenic.me/
whatwg-url,6.5.0,MIT,Unknown
whet.extend,0.9.9,MIT,Unknown
which,1.3.1,ISC,http://blog.izs.me
which-module,1.0.0,ISC,https://github.com/nexdrew/which-module#readme
which-module,2.0.0,ISC,https://github.com/nexdrew/which-module#readme
wide-align,1.1.3,ISC,http://re-becca.org/
window-size,0.1.0,MIT,https://github.com/jonschlinkert/window-size
wordwrap,0.0.2,MIT,http://substack.net
wordwrap,0.0.3,MIT,http://substack.net
wordwrap,1.0.0,MIT,http://substack.net
worker-farm,1.6.0,MIT,https://github.com/rvagg/node-worker-farm
wrap-ansi,2.1.0,MIT,sindresorhus.com
wrappy,1.0.2,ISC,https://github.com/npm/wrappy
write,0.2.1,MIT,https://github.com/jonschlinkert/write
write-file-atomic,2.3.0,ISC,https://github.com/iarna/write-file-atomic
ws,4.1.0,MIT,https://github.com/websockets/ws
x-is-string,0.1.0,MIT,https://github.com/Matt-Esch/x-is-string
xml-name-validator,3.0.0,Apache 2.0,https://domenic.me/
xpath,3.0.0,MIT,https://github.com/teamcapybara/xpath
xtend,4.0.1,MIT,https://github.com/Raynos/xtend
y18n,3.2.1,ISC,https://github.com/yargs/y18n
y18n,4.0.0,ISC,https://github.com/yargs/y18n
yallist,2.1.2,ISC,http://blog.izs.me/
yallist,3.0.2,ISC,http://blog.izs.me/
yargs,10.1.2,MIT,http://yargs.js.org/
yargs,3.10.0,MIT,http://CodeTunnel.com
yargs,6.6.0,MIT,http://yargs.js.org/
yargs,7.1.0,MIT,http://yargs.js.org/
yargs,8.0.2,MIT,http://yargs.js.org/
yargs-parser,4.2.1,ISC,Unknown
yargs-parser,5.0.0,ISC,Unknown
yargs-parser,7.0.0,ISC,Unknown
yargs-parser,8.1.0,ISC,Unknown
